id,full_text,source
1155144456611352582,"I've also restocked my VALENTINE 2019 high glosses, lipsticks and liners!! Some of my favorite lip shades this year! https://t.co/bDaiohhXCV https://t.co/7QDT7563Wt",Twitter for iPhone
1155134040355164160,2 for $20 on lip singles starts NOW at https://t.co/bDaiohhXCV 💕 #NationalLipstickDay https://t.co/qccC9kJqS0,Twitter for iPhone
1154947665752231937,I’ll be celebrating #NationalLipstickDay all weekend with a 2 for $20 lip singles SALE starting tomorrow 8am pst on https://t.co/bDaiohhXCV 💕,Twitter for iPhone
1154849373831876608,I love how this turned out! 😍♥️♥️💗 https://t.co/sFXxxxPMaP,Twitter for iPhone
1154804153295630336,my skin concealers and setting powders are launching in @ultabeauty stores this SUNDAY!!! #UltaBeauty,Twitter Web App
1154449775107825664,RT @kaaayluv: I can’t wait for this beautiful pink packaging OMG LIFE!!!! @KylieJenner @kyliecosmetics https://t.co/378dkc0tRb,Twitter for iPhone
1154094020215201792,THE SUMMER ‘18 PALETTE 🔥 back in stock now in beautiful all black packaging on https://t.co/bDaiohhXCV ✨love this palette!!  https://t.co/DIypBsJa1S https://t.co/5womAgURhl,Twitter Web App
1154085999124684800,https://t.co/OgzppPzqYU https://t.co/GKgU7xgPwT,Twitter for iPhone
1153431111910821888,"my @kyliecosmetics concealers and setting powders launch in all @ultabeauty stores this Sunday, July 28! https://t.co/6SI76Yy1L7",Twitter Web App
1153406259971817472,💗 @kylieskin available NOW https://t.co/n1uvmPB0xY https://t.co/cIUzNQJVdG,Twitter Web App
1153383214699778048,Thank you for all the @kylieskin love!!!!!! 💗💗🦋🦋🧴💦🥥 https://t.co/n1uvmPB0xY,Twitter for iPhone
1153382968359972864,RT @yungbhanhoe: left the scrub out by accident 😅 @KylieJenner @kylieskin https://t.co/iZicwdUsQX,Twitter for iPhone
1153379157285298176,"I also restocked all of my drop 1 products, travel bags and wipes! https://t.co/n1uvmPB0xY https://t.co/GkIH5pIG2L",Twitter Web App
1153378977764892675,New @kylieskin available NOW! https://t.co/n1uvmPB0xY 💗🥥💦 https://t.co/hBDvXKFMZM,Twitter Web App
1153336758349619201,we're live!! https://t.co/DbSy7Ahhza https://t.co/4XJ32zY3lI,Twitter Web App
1153327651483869185,"30 mins to go! My summer body collection launches at 9am pst, with the restock of my 6 drop 1 products, travel bag and wipes! https://t.co/n1uvmPB0xY https://t.co/6WrRWeO9oY",Twitter Web App
1153300050514075648,My @kylieskin summer body collection drops in just over 2 hours!!! 9am pst on https://t.co/n1uvmPB0xY 🥥 plus shop all 6 of my drop 1 products plus my travel bags and wipes! 💕,Twitter for iPhone
1153012350997258240,"So excited you can now get my blushes, bronzers and kylighters at @ultabeauty! 💕✨ In all stores and online now! https://t.co/jixyGpKAdm",Twitter for iPhone
1151864429757075456,💕 @kylieskin summer B O D Y collection is almost here ✨ July 22nd 🦋 https://t.co/ZGMjF4SCLI,Twitter for iPhone
1151574655305748480,"my @kylieskin truck is heading out! First stop is The Village at Westfield Topanga this Saturday, 11am 😍 Shop drop 1 and the new summer body collection before it launches online on Monday! 💕 #KylieTruck https://t.co/XLRQJqC9BG",Twitter for iPhone
1151574122876432384,So excited!!! Now you guys can all try my concealers in stores and find your shade! @ultabeauty 💕 https://t.co/0jtfpYIsiR,Twitter for iPhone
1151307963111333888,Go to Kylie Skin Insta now to enter my signed PR box giveaway!! 💕,Twitter for iPhone
1151285870596464641,just dropped my July favorites bundle! 6 lip kits for $95  https://t.co/PaFWKk7cou,Twitter Web App
1151221794738589696,🧜🏽‍♀️🦋💙 https://t.co/VbCBEVEKIk,Twitter Web App
1151208777963560960,2/3 of my beautiful new @KylieSkin products launching on July 22nd 💗✨ https://t.co/ExPxbV6Qeh,Twitter Web App
1151112744956915713,🎥🖤 https://t.co/dG6EanFbgC,Twitter for iPhone
1150811299757998085,beach you to it 🌊🤷🏻‍♀️ https://t.co/wE3Y7mX8Zs,Twitter Web App
1150811070627364867,Sun essential ☀️ @kylieskin sunscreen oil launches July 22nd #KylieSkinSummerTrip https://t.co/bYu5eQR3qB,Twitter Web App
1150099894830374914,Summer Body 🦋 @kylieskin https://t.co/u5Ty59iC86,Twitter Web App
1150076050023440384,"I’m so excited to reveal Drop Two for @kylieskin! This time its all about body 💗.. Coconut Body Lotion, Coconut Body Scrub, &amp; my Broad Spectrum SPF 30 Body Oil ✨ these amazing products launch on July 22nd along with the RESTOCK of my first drop! #KylieSkin https://t.co/Ira9hl6Hu8",Twitter for iPhone
1149747226882613248,she feels like summer.. ✨ @kylieskin drop two coming soon https://t.co/ufNhQHoCXp,Twitter Web App
1149359001651384323,Who got their Summer Collection? ☀️ https://t.co/bDaiohhXCV https://t.co/sdZgP1dW9A,Twitter Web App
1149076017463488513,my summer collection is LIVE!! https://t.co/kfNDy18J3R https://t.co/xrmJlgldP7,Twitter Web App
1149068468009857024,30 minutes to go!!! #SummerCollection https://t.co/bDaiohhXCV,Twitter Web App
1149061426725584896,One hour to go!!!! Summer collection drops at 3pm PST only on https://t.co/bDaiohhXCV https://t.co/oaWokmLPzH,Twitter Web App
1149045810740383745,2 hours to go until my Under the Sea summer collection launches at https://t.co/6Qgyudbedy!!,Twitter Web App
1149030394550841344,3 hours to go!!! My summer '19 collection drops at 3pm PST https://t.co/nHZSiGkm3n,Twitter Web App
1149022134905085952,The Summer Collection launches TODAY at 3pm pst only on https://t.co/bDaiohhXCV ✨ https://t.co/RRZHzymZEP,Twitter Web App
1148714501803368448,"launching tomorrow..  my NEW shimmer eye glaze eyeshadow formula!! Over half of the formula is made up of pigment and multifaceted pearls for intense sparkle and shine. I like to apply with my finger! 

summer collection launches at 3pm TOMORROW! https://t.co/5yWkSx20Gj",Twitter Web App
1148706413260075008,RT @kyliecosmetics: Be Pacific from the Under The Sea palette on the eyes and You Are The Sun high gloss on the lips 💋✨ Set your alarms 🚨 #…,Twitter Web App
1148621754069209089,My #UnderTheSea collection launches TOMORROW 7/10 at 3pm pst only on https://t.co/bDaiohhXCV🏝 https://t.co/bsmjPG3JXH,Twitter Web App
1148339723091316737,cant wait for my summer collection launch.. 2 days to go!! ✨ Aqua Mama shimmer eye glaze and Beach Bum lipstick on the lips ☀️💋 #summercollection launching 7/10 at 3pm pst https://t.co/2ZIvVoobbF,Twitter Web App
1148269755423285248,New little black dress from @kendallandkylie available now at @nordstrom 🖤 https://t.co/URIJCNAru7 https://t.co/HCJgS6pnYF,Twitter Web App
1147914139840471040,"Get 50% off my 9 pan palettes in the @ultabeauty summer sale!! In stores and online, ends today! https://t.co/0AcxGUyNgS https://t.co/aA40iOK8vW",Twitter for iPhone
1147346175307071488,These earthquakes 😫😫,Twitter for iPhone
1147218869154713601,5 more days till the #SummerCollection drops 💛🏝 7/10 only on https://t.co/bDaioh0mLn @kyliecosmetics https://t.co/mElj54P1UD,Twitter for iPhone
1147148581243109376,Last day to shop my 4th of July sale!! https://t.co/bDaioh0mLn https://t.co/PjFvvUAuMi,Twitter for iPhone
1146824389503176704,New HIGH GLOSS sets just dropped at https://t.co/bDaioh0mLn #Happy4thofJuly https://t.co/fiCeh7Fgln,Twitter for iPhone
1146759009321541637,4th of July sale on NOW♥️🇺🇸🇺🇸 https://t.co/bDaioh0mLn https://t.co/gPIbh7xM6c,Twitter for iPhone
1146627548597628928,tonight in my brand new shimmer eye glaze from the summer collection ✨ shade Aqua Mama &amp; Deep Sea Dreams.. also Beach Bum on the lips 👄 all launching on the 10th @kyliecosmetics https://t.co/L0Of5wNL4T,Twitter for iPhone
1146540133937639424,My #IndependenceDay sale starts NOW!! https://t.co/bDaiohhXCV 🇺🇸❤️ https://t.co/aJPysUIEvm,Twitter for iPhone
1146424441598959616,My annual @kyliecosmetics 4th of July sale starts today at 3pm pst!! https://t.co/bDaiohhXCV ❤️,Twitter for iPhone
1145539201070317570,Yay!!! So happy you guys love the summer collection!!! I can’t wait for 7/10!!! @kyliecosmetics,Twitter for iPhone
1145538914611912704,RT @kconroy011: Omg I can’t wait to buy all of @KylieJenner new summer collection!!!! 😍😍😍😍😍😍,Twitter for iPhone
1145538899306958848,RT @JackieGC15: WOW @KylieJenner summer collection is THE MOST BEAUTIFUL thing I’ve ever seen 😵🐚,Twitter for iPhone
1145448194886664192,Who’s ready for the summer collection reveal? 😎 @kyliecosmetics,Twitter for iPhone
1145429646441426945,RT @kyliecosmetics: Kybrow Collection 💘 shop now! ✨ cute pic by @pink4passions https://t.co/rkT2b8JJL5 https://t.co/o79tOlR4MC,Twitter Web App
1145371599824216064,last day to shop my June bundle! 6 lip kits for only $95 https://t.co/grYJPAhIW3 https://t.co/arfEGrkHS1,Twitter for iPhone
1145119288845455360,@kylieskin and @kyliecosmetics summer collections are launching soooon 😍😍🤪 who’s ready?,Twitter for iPhone
1144997774674616320,new Koko Kollection mini bundles! https://t.co/lA5e9Y3HTK https://t.co/GGhP7avE5Z,Twitter for iPhone
1144734712956706818,RT @kyliecosmetics: Tiffany wore the Sipping Pretty palette on her birthday last week. Now exclusively available at @ultabeauty!! https://t…,Twitter Web App
1144646764764585991,KYBROW kits are back in stock! https://t.co/bDaioh0mLn,Twitter Web App
1144617603291385858,"KYBROW restocks at 9am pst today!! Kits are back, and all individuals! https://t.co/bDaioh0mLn https://t.co/pGqCdK5voc",Twitter Web App
1144502711834021890,KYBROW kits are back Friday at 9am!! Full brow collection restock on https://t.co/bDaioh0mLn 💕 https://t.co/baydV9O6l6,Twitter for iPhone
1144321137909723137,I can’t wait for @kylieskin summer collection 😋😋😍,Twitter for iPhone
1143662047189585920,Umm no i didn’t. We only spoke about Game of Thrones 🤷🏻‍♀️🤦🏻‍♀️ https://t.co/EnItnYlq0R,Twitter for iPhone
1142532809459982336,get $5 off when you shop on my @kyliecosmetics app! https://t.co/isp3fHMPuT,Twitter for iPhone
1141887900809871361,giving away signed Kylie Skin sets on Instagram! https://t.co/CrNXLSpvmx https://t.co/UNd4Iji4YH,Twitter Web App
1141759028277604354,RT @kyllizlle: There is no word to describe how much I am proud of you and your huge success because of @kylieskin 😍 The products are amazi…,Twitter for iPhone
1141758685581942784,😍😍💗 https://t.co/RrCK9E7LJX,Twitter for iPhone
1141741975705653249,Just brought back limited edition pieces from my personal collection!! https://t.co/bDaioh0mLn ❤️ https://t.co/gaKbG7ZA89,Twitter for iPhone
1141411531617255424,shop my June favorites bundle!! a $170 value for only $95 https://t.co/GkPL9urZZU https://t.co/JacY5L59er,Twitter Web App
1139949940916965376,I’m giving away PR boxes signed by me and @khloekardashian on the Kylie Cosmetics Instagram!! https://t.co/B6wRoFVKj5,Twitter for iPhone
1139705825985888257,RT @PrincessKorr: @KylieJenner your new palette in the KOKO collection is a must have for me !!!😍,Twitter for iPhone
1139705330772746243,RT @xolovedess: So glad i got my hands on them before they sold out 🤩🤩 @KylieJenner https://t.co/0xcgkRqs75,Twitter for iPhone
1139705305707663360,RT @eliana_G214: I just ordered the KOKO COLLECTION @kyliecosmetics and I couldn’t be even more excited for it to come in!!! Im in loveeee😍…,Twitter for iPhone
1139705261315117057,RT @its_me_danielle: Pretty stoked to try this stuff out @KylieJenner #KylieSkin https://t.co/uQkkRVTntI,Twitter for iPhone
1139652624888635392,5 minutes till the koko kollection launches .. u ready?,Twitter for iPhone
1139649960616423424,15 minutes!!! #KOKOKOLLECTION https://t.co/bDaiohhXCV,Twitter Web App
1139638196134744064,1 hour to go until KOKO KOLLECTION launch!! https://t.co/bDaiohhXCV,Twitter Web App
1139632959214931968,"KOKO Kollection round 3 launches TODAY at 3pm pst! I can’t wait for this perfect palette, Kylighter and new lip shades to drop ✨ 💛 https://t.co/bDaiohhXCV @kyliecosmetics @khloekardashian video by @Trendmood https://t.co/wezjR8ADYn",Twitter Web App
1139221247814852608,In honor of the Koko Kollection launching TOMORROW! i asked @khloekardashian some burning hard questions 😆💛 check out my YouTube channel to see the new video! https://t.co/Jb0AXoNAdG,Twitter Web App
1139198159131893760,"RT @KylieFandomm: I tested !! @Kylieskin products are a real revelation. The face is so cute after them. At first, I did not think that the…",Twitter for iPhone
1139030497487515648,Koko Kollection Round 3 launches this FRIDAY on https://t.co/bDaiohhXCV! I love these perfect products ✨💛 https://t.co/P6HeZRRsIb,Twitter for iPhone
1139029905553813504,RT @kylieskin: 😍😍😍 https://t.co/17M9xgSuzh,Twitter for iPhone
1139029855519961088,RT @maddyclaughlin: Okay so normally it’s really hard for something to impress me if it’s over hyped but other people but I honestly give @…,Twitter for iPhone
1139029830375157760,RT @lilillianc: @kylieskin @KylieJenner I have an obsession with #KYLIESKIN 😻 my skin has never looked so clear https://t.co/iC8751pNYy,Twitter for iPhone
1138668319970476032,RT @xohunty: For those contemplating on whether to get the @kylieskin products or not. I would highly recommend purchasing them! My favorit…,Twitter for iPhone
1138668245244760065,Koko Kollection Round 3 launches this FRIDAY on https://t.co/bDaiohhXCV! I love these perfect products ✨💛 https://t.co/Q5F7G1VVRp,Twitter for iPhone
1138627738527444992,my June favorites bundle is here! 6 lip kits for $95 (a $170 retail value) 🌸 https://t.co/bDaiohhXCV https://t.co/iLUuuZkQkJ,Twitter Web App
1138136174176772096,💕@kylieskin available now 💗 https://t.co/n1uvmPB0xY https://t.co/QZ4sTsStZm,Twitter Web App
1138113927080923136,We're live with the restock!!! https://t.co/n1uvmPB0xY,Twitter Web App
1138110785173909504,10 minutes until the restock!! https://t.co/n1uvmPB0xY 9am pst https://t.co/huLkAEpk8v,Twitter Web App
1138098683856076800,1 hour to go!! All 6 of my @kylieskin products restock today at 9am pst,Twitter for iPhone
1138083536554979328,2 hours to go until @kylieskin restock! https://t.co/n1uvmPB0xY 💕,Twitter for iPhone
1138065224907366400,All 6 of my @kylieskin products restock TODAY at 9am pst! 💗 https://t.co/n1uvmPB0xY https://t.co/ZkaGDb91B1,Twitter for iPhone
1137719345117667333,"RT @kyliecosmetics: Who’s heading to @UltaBeauty this morning to pick up their blushes, bronzers, kylighters, Kylie Lip Kit and high glosse…",Twitter for iPhone
1137488749284036609,RT @kyliecosmetics: Blushes. Bronzers. Kylighters. 😍 Coming to all @ultabeauty stores tomorrow 💖 #ultabeauty cute pic by aalexisbeauty http…,Twitter Web App
1137421626977296384,"my blushes, bronzers and kylighters are dropping at @ultabeauty stores tomorrow! #UltaBeauty https://t.co/uthJd7aTNk",Twitter for iPhone
1137373506549604352,"I have lots of new @kyliecosmetics products launching at @ultabeauty this Sunday! High glosses, Kylie Lip Kit and my blushes, bronzers and highlighters will be in all stores tomorrow! #UltaBeauty https://t.co/W922Ms09iY",Twitter for iPhone
